id,price
188533,17174.645656903584
188534,77717.6371628829
188535,54798.71050783568
188536,28910.820060741193
188537,29142.58911324205
188538,18278.486297689007
188539,11560.362375958692
188540,42582.26492096686
188541,80927.05450813207
188542,32467.644818091696
188543,26631.38875304661
188544,11267.37180847897
188545,51798.919015620966
188546,115145.11901960886
188547,16768.024561344304
188548,118283.89894200012
188549,22046.445131034932
188550,10232.241858411095
188551,89293.38072659785
188552,56616.32980457299
188553,70855.43014306166
188554,21215.24752608106
188555,44826.91526736748
188556,19907.584747693472
188557,21014.971263052947
188558,82651.89857784063
188559,31206.280795215123
188560,14654.81478114119
188561,79974.30462451666
188562,25521.08785581789
188563,95892.73454969983
188564,47895.83875544424
188565,49693.56360138366
188566,32862.26369153884
188567,15116.705470459474
188568,46081.96896306306
188569,21826.325283008664
188570,16182.143847317915
188571,38947.245696461716
188572,105827.36023122995
188573,25445.103036759556
188574,33710.51896663742
188575,43762.00533663295
188576,34012.57046902964
188577,12375.033387732201
188578,31900.95719172201
188579,45199.417563555835
188580,41429.790005366645
188581,93005.5633152985
188582,24591.215171562384
188583,97380.81346755101
188584,31655.247219105786
188585,38947.35171162244
188586,30134.395735540184
188587,60229.24498941006
188588,26573.539891117183
188589,15926.086356411606
188590,22776.82496390302
188591,27478.40023455707
188592,36409.53321258067
188593,30303.830494512484
188594,74264.41959694147
188595,27333.12678135271
188596,53027.31760328497
188597,28193.01363454105
188598,26378.035743212204
188599,14705.050622298226
188600,57457.37547640487
188601,58531.74211320023
188602,33512.2501176945
188603,144082.13301235117
188604,11935.216812262635
188605,44775.891443168366
188606,34347.98651468697
188607,63137.29914671563
188608,16058.545730204602
188609,52037.1853403167
188610,44032.31241932579
188611,20164.90499258304
188612,81338.88728035419
188613,22993.685590211047
188614,19615.12696956468
188615,33718.730447654685
188616,100380.50943114082
188617,48442.73253281815
188618,23496.88149488727
188619,82371.49174942164
188620,18820.98993639682
188621,23719.403543567187
188622,103343.3788628524
188623,57284.67243453447
188624,43407.877741452205
188625,29894.34469662401
188626,16952.46317554006
188627,106404.7920336151
188628,87400.65464604902
188629,23382.456060354867
188630,25937.852732166553
188631,62793.682172411165
188632,52434.55032605777
188633,59114.50988384788
188634,10409.675437550104
188635,26348.395847345895
188636,51640.955901256515
188637,11878.116813657547
188638,33887.78889419917
188639,22414.11512723777
188640,11286.40076443936
188641,26494.276600087607
188642,13078.293905837883
188643,96566.58334759697
188644,94023.93576916322
188645,59088.38413945568
188646,12020.577627499997
188647,21638.37610629656
188648,27418.9023343676
188649,43854.25985870902
188650,102550.09199288557
188651,53972.71892211163
188652,65018.360859243585
188653,75358.1113422953
188654,12523.939473931881
188655,18793.014252898676
188656,27571.213383060785
188657,35341.75667313291
188658,10892.179830217474
188659,61307.582824999314
188660,11560.679309077987
188661,93034.74554182148
188662,11349.501924586908
188663,16540.162610087402
188664,85036.46085452932
188665,136025.6186914419
188666,29650.464086160307
188667,11013.663937854539
188668,16722.487036115774
188669,27444.96809415429
188670,65812.7496880523
188671,22895.877172602857
188672,22244.854752901352
188673,60566.46035951945
188674,14591.28784997073
188675,30429.499884980247
188676,48497.08928664147
188677,9923.461404350175
188678,33177.1607849599
188679,37855.01460748662
188680,68987.43196682163
188681,13082.964962932878
188682,14365.51964326277
188683,13719.948517526364
188684,74827.19463100555
188685,44084.71796999831
188686,96506.29395963089
188687,19335.728651541674
188688,37805.97753621779
188689,12205.522086558147
188690,36016.5746649533
188691,44756.263774780804
188692,33501.76321249582
188693,12501.76207181463
188694,14807.781312083165
188695,20911.822937394976
188696,73268.8344160804
188697,29001.632377277176
188698,18264.101872902367
188699,60796.88087320838
188700,144638.61995898566
188701,34114.78586556397
188702,12534.831524637013
188703,86372.65596125391
188704,49836.59589504493
188705,24752.130294516268
188706,92417.88504570324
188707,12206.839894218472
188708,19663.93844508562
188709,13257.764907553594
188710,20212.834211588815
188711,29554.515020398085
188712,50713.686846073935
188713,33354.47650756213
188714,23077.133724662373
188715,38917.16230124203
188716,64913.41350751058
188717,11652.43510228623
188718,20236.491264628734
188719,38505.199828274104
188720,16820.007263985375
188721,72122.74828073723
188722,60980.83445187918
188723,22562.781671910194
188724,29087.072904774093
188725,11968.545926166722
188726,41419.66588461954
188727,12802.590702172945
188728,51970.632220890766
188729,18817.33145276265
188730,63403.69031862497
188731,67379.71186493215
188732,36667.72274965148
188733,18895.50874438614
188734,13045.0986595329
188735,7924.6817963877065
188736,10741.726006793135
188737,92175.41269168818
188738,73761.33860318843
188739,54214.32529898939
188740,80889.40880519533
188741,41242.73078150469
188742,23679.23921857382
188743,29549.09107295188
188744,77334.05606335483
188745,65999.10229738383
188746,36718.64540150316
188747,33408.052857233255
188748,23353.686588948804
188749,66498.16012431106
188750,8412.183805324914
188751,49290.829174563245
188752,101185.38688496214
188753,12001.223816461383
188754,44696.22186115811
188755,75711.78488305703
188756,35296.442255093294
188757,22619.972015684965
188758,11305.771968122392
188759,16504.971957990652
188760,12534.609400361232
188761,39121.85621111947
188762,51695.1194381408
188763,32264.057632350225
188764,14236.78925920765
188765,62454.51996396468
188766,29094.90077701381
188767,11424.176587700062
188768,31653.369073534537
188769,75597.9165952356
188770,44768.137272205844
188771,13691.449968984245
188772,8132.728973322027
188773,37775.20122696973
188774,48976.305524454205
188775,46690.59404090508
188776,11795.024558491421
188777,24385.172146333563
188778,24180.198179711944
188779,75155.81549114625
188780,58744.1870824076
188781,89548.38587767414
188782,17648.83634802505
188783,18432.04797887782
188784,44147.400323347596
188785,33318.95000095565
188786,37267.40666552214
188787,9590.815429309649
188788,22465.888634536375
188789,54764.93196441072
188790,12665.999586377126
188791,8033.560379753743
188792,69874.93307743919
188793,19208.690321865146
188794,15540.908637054654
188795,39301.60590670073
188796,24835.04905508001
188797,79085.02196874269
188798,20138.31801448324
188799,16331.811664861807
188800,53001.39127683508
188801,47476.43020126097
188802,28387.797550655105
188803,87324.7143353001
188804,12118.892844525655
188805,14286.064279577311
188806,81221.89424970222
188807,44849.50974684133
188808,63454.68814624612
188809,31104.075032338114
188810,22868.168878688903
188811,53739.85829210335
188812,21594.14749715129
188813,13212.56066108318
188814,42721.05247931266
188815,18491.623836379196
188816,38992.660573565576
188817,32539.780273979017
188818,36784.38483560602
188819,44095.511131697414
188820,49420.83393840429
188821,32316.195301704945
188822,18815.01345932087
188823,45015.52172639106
188824,10885.488546572846
188825,23971.538934560725
