id,price
188533,18857.183537362635
188534,78533.36133829139
188535,56147.86066204449
188536,28044.577609900123
188537,30886.07978258838
188538,17211.49997356204
188539,15109.990970761453
188540,44147.2919140703
188541,78096.96593949426
188542,33140.32247393641
188543,25380.894468399747
188544,14593.125789017886
188545,51947.03138234616
188546,104078.92954054373
188547,18739.6066466622
188548,121021.04517918173
188549,21785.320827255324
188550,12141.7263812898
188551,87209.39031578714
188552,59087.58799336752
188553,70865.37007508332
188554,22712.965729910793
188555,43954.80630173368
188556,21931.347138512094
188557,21688.131317809184
188558,81012.21512797914
188559,26806.876016555885
188560,16154.615258342072
188561,76889.56865459235
188562,24003.02236881634
188563,92822.91547684018
188564,61317.23209540569
188565,59626.006390127004
188566,33299.78427797637
188567,15797.825502279191
188568,47819.66271863574
188569,23460.15847594697
188570,16216.636047848679
188571,34821.66949831178
188572,95793.56940017924
188573,28335.201386189343
188574,34414.34942410883
188575,45057.78511944789
188576,33256.894055687044
188577,12638.95490145224
188578,30110.0749471877
188579,44928.54429134288
188580,42257.07264343668
188581,92482.95713652385
188582,24626.347982528423
188583,96238.12134952104
188584,33378.09801136803
188585,39612.32285005852
188586,28546.280894769054
188587,61981.87619580187
188588,26392.823762666085
188589,18566.11975177999
188590,24887.644400634283
188591,26465.08746905722
188592,34624.760577743815
188593,31638.831010048056
188594,71334.61849942221
188595,29406.762267549126
188596,52035.0171827631
188597,29654.325352035354
188598,26763.779789015593
188599,14708.753456261154
188600,52101.54365870193
188601,54455.86266917564
188602,35222.87240816296
188603,140812.0835922181
188604,12431.855116908559
188605,40810.147378493624
188606,35535.171994663746
188607,60469.21426277685
188608,15809.448418611975
188609,50951.861975910564
188610,43292.135061155765
188611,20588.15407264712
188612,77057.80398614226
188613,23561.674620802474
188614,20991.906061438054
188615,32747.11437471233
188616,69711.10063497427
188617,46118.52835703325
188618,24415.83338315691
188619,83838.70965315962
188620,21508.31379736501
188621,24442.43393552617
188622,92051.30487651665
188623,59643.28668178278
188624,43372.05419960865
188625,28324.572589854302
188626,19900.360314165515
188627,105189.21922497233
188628,79577.22501874212
188629,23203.195956495434
188630,26123.72486604109
188631,60874.74007679183
188632,51642.08329072333
188633,60175.039966734104
188634,12004.266562588435
188635,38286.25944291365
188636,54077.76937505539
188637,14503.028282814339
188638,32486.453586960568
188639,23347.758302067326
188640,13570.14504336139
188641,26233.376224524854
188642,13707.127942863395
188643,93804.2055008892
188644,84682.79782141701
188645,58705.90025402016
188646,13494.642297208193
188647,32783.4923951
188648,25947.806698390476
188649,38416.70853325094
188650,98032.86962526669
188651,52395.31108496578
188652,64300.00028863271
188653,72429.7111287611
188654,14223.05124199377
188655,18451.174805487135
188656,28503.86451547137
188657,34271.9118409574
188658,12045.344340157311
188659,66052.27334913446
188660,12774.300852049202
188661,88970.53792430944
188662,14491.01263754796
188663,18703.027724341453
188664,84626.94928499956
188665,133219.91770656483
188666,24502.63023434202
188667,11821.84818697553
188668,17201.40954169601
188669,27266.609877272924
188670,63910.07727391894
188671,21496.49370302284
188672,23407.745741929364
188673,63836.62020113275
188674,18626.506632820285
188675,28660.557209768296
188676,49453.67783272943
188677,11855.842739261365
188678,33943.756723090904
188679,37728.09561148849
188680,67854.1499988049
188681,15158.925289473991
188682,14910.370986733886
188683,14047.595881751351
188684,72718.74164530565
188685,48170.84741815341
188686,101679.4245526235
188687,20237.71363126952
188688,36384.04486698825
188689,13637.897188596233
188690,33472.1241977215
